date,pool,pit,new_pit (y/n),pit_year,color,new_color (y/n),first_year,pool_salinity,pool_salinity_2,pool_temp,pool_temp2,sex,status,notes
2022-03-27,5,900043000243242,y,2022,yellow,n,2017,0.26,,8.4,,m,alive,
2022-03-27,7,900043000243261,y,2022,red,n,2020_2021,0.22,,9,,m,alive,
2022-03-27,7,900043000243265,y,2022,none,,2022,0.22,,9,,m,alive,
2022-03-27,7,900043000243274,y,2022,red,n,2020_2021,0.22,,9,,m,alive,
2022-03-27,13,900043000243305,y,2022,none,,2022,0.33,,9.4,,m,alive,
2022-03-27,7,900043000243325,y,2022,none,,2022,0.22,,9,,m,alive,
2022-03-27,12,900043000243358,y,2022,none,,2022,0.22,,8.7,,m,alive,
2022-03-27,1,not scanned,,,not scanned,,,0.27,,8.4,,,alive,Uncaptured
2022-03-27,5,not scanned,,,not scanned,,,0.26,,8.4,,,alive,Uncaptured
2022-03-31,5,unknown,y,2022,red,n,2020_2021,,,,,m,alive,PIT was marked as 1299 but this was jpg file #
2022-03-31,5,900043000243207,y,2022,orange,n,2019,,,,,m,alive,
2022-03-31,0,900043000243212,y,2022,none,,2022,0.12,,7.7,,m,alive,Outside pool 9
2022-03-31,0,900043000243221,y,2022,none,,2022,0.12,,7.7,,m,alive,Outside pool 9
2022-03-31,11,900043000243221,y,2022,none,,2022,0.18,,7.6,,m,alive,Moved on tagging night
2022-03-31,7,900043000243230,y,2022,yellow,n,2017,,,,,m,alive,One eye!
2022-03-31,0,900043000243247,y,2022,none,,2022,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,0,900043000243248,y,2022,red,n,2020_2021,0.12,,7.7,,m,alive,Outside pool 9
2022-03-31,0,900043000243248,y,2022,red,n,2020_2021,0,,3.8,,m,alive,On path 2 above pools below road - Seen leaving breeding grounds the night of tagging. 
2022-03-31,0,900043000243252,y,2022,orange,n,2019,0.12,,7.7,,m,alive,Outside pool 9
2022-03-31,7,900043000243252,y,2022,orange,n,2019,,,,,m,alive,Moved on tagging night
2022-03-31,7,900043000243259,y,2022,yellow,n,2017,,,,,m,alive,scarred face
2022-03-31,7,900043000243264,y,2022,orange,n,2019,,,,,m,alive,
2022-03-31,6,900043000243265,y,2022,none,,2022,,,,,m,alive,
2022-03-31,7,900043000243274,y,2022,red,n,2020_2021,,,,,m,alive,
2022-03-31,0,900043000243282,y,2022,red,n,2020_2021,0.12,,7.7,,m,alive,Outside pool 9
2022-03-31,7,900043000243289,y,2022,pink,n,2018,,,,,m,alive,
2022-03-31,6,900043000243304,y,2022,orange,n,2019,,,,,m,alive,Tag expelled
2022-03-31,13,900043000243305,y,2022,none,,2022,0.28,,7.4,,m,alive,
2022-03-31,9,900043000243307,y,2022,orange,n,2019,0.2,,7.5,,m,alive,Female in notes
2022-03-31,3,900043000243313,y,2022,red,n,2020_2021,0.21,,7.3,,m,alive,
2022-03-31,9,900043000243314,y,2022,red,n,2020_2021,0.2,,7.5,,m,alive,Beautiful orange spots - Pink in notes
2022-03-31,0,900043000243319,y,2022,none,,2022,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,5,900043000243320,y,2022,none,,2022,,,,,m,alive,Uncertain images
2022-03-31,3,900043000243322,y,2022,red,n,2020_2021,0.21,,7.3,,m,alive,
2022-03-31,10,900043000243322,y,2022,red,n,2020_2021,0.19,,7.6,,m,alive,Moved on tagging night
2022-03-31,5,900043000243325,y,2022,none,,2022,,,,,m,alive,
2022-03-31,0,900043000243326,y,2022,red,n,2020_2021,0.12,,7.7,,m,alive,Outside pool 9
2022-03-31,6,900043000243337,y,2022,none,,2022,,,,,m,alive,
2022-03-31,0,900043000243341,y,2022,none,,2022,0,,3.8,,m,alive,On trail below road above pools
2022-03-31,0,900043000243345,y,2022,none,,2022,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,0,900043000243349,y,2022,none,,2022,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,0,900043000243352,y,2022,yellow,n,2017,0.12,,7.7,,m,alive,Outside pool 9
2022-03-31,7,900043000243355,y,2022,orange,n,2019,,,,,m,alive,
2022-03-31,9,900043000243360,y,2022,none,,2022,0.2,,7.5,,m,alive,Pink in notes
2022-03-31,9,900043000243362,y,2022,none,,2022,0.2,,7.5,,f,alive,
2022-03-31,9,900043000243364,y,2022,red,n,2020_2021,0.2,,7.5,,m,alive,
2022-03-31,15,900043000243364,y,2022,red,n,2020_2021,0.36,,7.2,,m,alive,Moved on tagging night
2022-03-31,13,900043000243372,y,2022,none,,2022,0.28,,7.4,,m,alive,
2022-03-31,10,900043000243382,y,2022,none,,2022,0.19,,7.6,,m,alive,
2022-03-31,0,900043000243386,y,2022,red,n,2020_2021,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,9,900043000243391,y,2022,red,n,2020_2021,0.2,,7.5,,m,alive,Female in notes
2022-03-31,0,900043000243395,y,2022,none,,2022,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,0,900043000243398,y,2022,orange,n,2019,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,9,900043000243399,y,2022,none,,2022,0.2,,7.5,,m,alive,
2022-03-31,0,900043000243400,y,2022,none,,2022,0.12,,7.4,,m,alive,Right of pool 3 facing ocean
2022-03-31,7,900043000243400,y,2022,none,,2022,,,,,m,alive,Moved on tagging night
2022-03-31,1,900043000243402,y,2022,orange,n,2019,0.25,,6.7,,m,alive,
2022-03-31,5,none,,,none,,,,,,,m,alive,
2022-03-31,5,none,,,orange,n,2019,,,,,m,alive,
2022-03-31,5,none,,,none,,,,,,,m,alive,
2022-03-31,6,none,,,yellow,n,2017,,,,,f,alive,
2022-03-31,6,none,,,red,n,2020_2021,,,,,m,alive,
2022-03-31,6,none,,,none,,,,,,,m,alive,
2022-03-31,6,none,,,orange,n,2019,,,,,m,alive,
2022-03-31,6,none,,,yellow,n,2017,,,,,m,alive,
2022-03-31,6,none,,,red,n,2020_2021,,,,,m,alive,
2022-03-31,6,none,,,none,,,,,,,m,alive,
2022-03-31,7,none,,,none,,,,,,,f,alive,Under Root
2022-03-31,7,none,,,yellow,n,2017,,,,,m,alive,
2022-03-31,7,none,,,none,,,,,,,m,alive,
2022-03-31,7,none,,,red,n,2020_2021,,,,,m,alive,
2022-03-31,7,none,,,none,,,,,,,m,alive,
2022-03-31,7,none,,,none,,,,,,,m,alive,
2022-03-31,7,none,,,yellow,n,2017,,,,,m,alive,Big
2022-03-31,7,none,,,none,,,,,,,m,alive,IMG1340? - Uncertain
2022-03-31,7,none,,,red,n,2020_2021,,,,,m,alive,
2022-03-31,7,none,,,none,,,,,,,m,alive,
2022-03-31,7,none,,,none,,,,,,,m,alive,
2022-03-31,7,not scanned,,,not scanned,,,,,,,,alive,Uncaptured
2022-03-31,7,not scanned,,,not scanned,,,,,,,,alive,Uncaptured
2022-03-31,7,not scanned,,,not scanned,,,,,,,,alive,Uncaptured
2022-03-31,8,none,,,none,,,0.19,,7.5,,f,alive,
2022-03-31,8,none,,,none,,,0.19,,7.5,,m,alive,
2022-03-31,8,none,,,none,,,0.19,,7.5,,m,alive,
2022-03-31,12,none,,,none,,,0.18,,7.5,,m,alive,
2022-03-31,13,none,,,none,,,0.28,,7.4,,f,alive,
2022-03-31,13,none,,,red,n,2020_2021,0.28,,7.4,,m,alive,
2022-03-31,13,none,,,none,,,0.28,,7.4,,m,alive,
2022-03-31,13,none,,,red,n,2020_2021,0.28,,7.4,,m,alive,
2022-03-31,13,none,,,orange,n,2019,0.28,,7.4,,m,alive,
2022-03-31,13,none,,,red,n,2020_2021,0.28,,7.4,,m,alive,Looks older
2022-03-31,13,none,,,none,,,0.28,,7.4,,m,alive,
2022-03-31,13,none,,,none,,,0.28,,7.4,,m,alive,
2022-03-31,13,none,,,none,,,0.28,,7.4,,m,alive,
2022-03-31,15,none,,,orange,n,2019,0.36,,7.2,,m,alive,
2022-03-31,15,none,,,orange,n,2019,0.36,,7.2,,m,alive,
2022-03-31,15,none,,,orange,n,2019,0.36,,7.2,,m,alive,Photo is female?
2022-03-31,15,none,,,red,n,2020_2021,0.36,,7.2,,m,alive,
2022-03-31,15,none,,,none,,,0.36,,7.2,,m,alive,
2022-03-31,11,none,,,yellow,n,2017,0.18,,7.6,,m,alive,
2022-03-31,11,none,,,red,n,2020_2021,0.18,,7.6,,m,alive,
2022-03-31,11,none,,,red,n,2020_2021,0.18,,7.6,,m,alive,
2022-03-31,11,none,,,red,n,2020_2021,0.18,,7.6,,m,alive,
2022-03-31,11,none,,,none,,,0.18,,7.6,,m,alive,
2022-04-01,2,900043000243208,y,2022,orange,n,2019,0.13,,8,,f,alive,
2022-04-01,3,900043000243211,y,2022,orange,n,2019,0.19,,8,,m,alive,
2022-04-01,1,900043000243306,y,2022,red,n,2020_2021,0.2,,7.3,,m,alive,
2022-04-01,15,900043000243312,y,2022,none,,2022,0.37,,7.4,,m,alive,
2022-04-01,13,900043000243314,y,2022,red,n,2020_2021,0.24,,8,,m,alive,
2022-04-01,11,900043000243317,y,2022,orange,n,2019,0.18,,8.2,,m,alive,
2022-04-01,4,900043000243318,y,2022,orange,n,2019,0.18,,8.2,,m,alive,
2022-04-01,3,900043000243320,y,2022,none,,2022,0.19,,8,,m,alive,
2022-04-01,5,900043000243323,y,2022,orange,n,2019,0.18,,7.8,,m,alive,
2022-04-01,0,900043000243324,y,2022,red,n,2020_2021,0,,3.3,,m,alive,
2022-04-01,5,900043000243325,y,2022,none,,2022,0.18,,7.8,,m,alive,
2022-04-01,15,900043000243327,y,2022,orange,n,2019,0.37,,7.4,,m,alive,
2022-04-01,13,900043000243328,y,2022,red,n,2020_2021,0.24,,8,,m,alive,
2022-04-01,11,900043000243329,y,2022,red,n,2020_2021,0.18,,8.2,,m,alive,
2022-04-01,5,900043000243332,y,2022,none,,2022,0.18,,7.8,,m,alive,
2022-04-01,13,900043000243334,y,2022,none,,2022,0.24,,8,,m,alive,
2022-04-01,0,900043000243338,y,2022,none,,2022,0,,3.3,,m,alive,
2022-04-01,3,900043000243339,y,2022,yellow,n,2017,0.19,,8,,f,alive,
2022-04-01,1,900043000243340,y,2022,red,n,2020_2021,0.2,,7.3,,m,alive,Color debated
2022-04-01,15,900043000243343,y,2022,none,,2022,0.37,,7.4,,m,alive,
2022-04-01,15,900043000243344,y,2022,orange,n,2019,0.37,,7.4,,m,alive,
2022-04-01,11,900043000243348,y,2022,yellow,n,2017,0.18,,8.2,,m,alive,
2022-04-01,15,900043000243351,y,2022,orange,n,2019,0.37,,7.4,,m,alive,
2022-04-01,15,900043000243356,y,2022,orange,n,2019,0.37,,7.4,,m,alive,
2022-04-01,5,900043000243363,y,2022,red ,n,2020_2021,0.18,,7.8,,m,alive,
2022-04-01,11,900043000243365,y,2022,yellow,n,2017,0.18,,8.2,,m,alive,
2022-04-01,3,900043000243366,y,2022,none,,2022,0.19,,8,,m,alive,
2022-04-01,13,900043000243367,y,2022,orange,n,2019,0.24,,8,,f,alive,
2022-04-01,5,900043000243370,y,2022,orange,n,2019,0.18,,7.8,,m,alive,
2022-04-01,11,900043000243371,y,2022,none,,2022,0.18,,8.2,,m,alive,
2022-04-01,5,900043000243376,y,2022,none,,2022,0.18,,7.8,,m,alive,
2022-04-01,15,900043000243378,y,2022,orange,n,2019,0.37,,7.4,,m,alive,
2022-04-01,5,900043000243385,y,2022,none,,2022,0.18,,7.8,,m,alive,
2022-04-01,11,900043000243387,y,2022,orange,n,2019,0.18,,8.2,,m,alive,
2022-04-01,15,900043000243388,y,2022,red,n,2020_2021,0.37,,7.4,,f,alive,
2022-04-01,11,900043000243389,y,2022,orange,n,2019,0.18,,8.2,,m,alive,
2022-04-01,5,900043000243390,y,2022,yellow,n,2017,0.18,,7.8,,m,alive,
2022-04-01,5,900043000243392,y,2022,red,n,2020_2021,0.18,,7.8,,m,alive,
2022-04-01,15,900043000243394,y,2022,none,,2022,0.37,,7.4,,f,alive,
2022-04-01,3,900043000243397,y,2022,none,,2022,0.19,,8,,m,alive,
2022-04-01,0,900043000243399,y,2022,none,,2022,0,,3.3,,m,alive,
2022-04-01,1,900043000243402,y,2022,orange,n,2019,0.2,,7.3,,m,alive,
2022-04-01,4,900043000243403,y,2022,red,n,2020_2021,0.18,,8.2,,m,alive,Possibly female
2022-04-01,0,900043000243404,y,2022,none,,2022,0,,3.3,,m,alive,
2022-04-02,7,900043000243307,y,2022,orange,n,2019,0.19,,8.8,,m,alive,
2022-04-02,15,900043000243311,y,2022,none,,2022,0.3,,7.6,,m,alive,
2022-04-02,7,900043000243354,y,2022,red,n,2020_2021,0.19,,8.8,,m,alive,
2022-04-02,7,900043000243357,y,2022,orange,n,2019,0.19,,8.8,,m,alive,
2022-04-02,15,900043000243394,y,2022,none,,2022,0.3,,7.6,,f,alive,
2022-04-02,0,900043000243399,y,2022,none,,2022,,,,,m,alive,"Below pool 5, above pool 8"
2022-04-02,1,not scanned,,,not scanned,,,0.26,,8.4,,,alive,Uncaptured
2022-04-02,15,not scanned,,,not scanned,,2022,0.3,,7.6,,f,alive,Uncaptured
2022-04-03,15,900043000243394,y,2022,none,,2022,0.29,,6.4,,f,alive,
2022-04-03,0,not scanned,,,not scanned,,,0,,7.9,,,alive,"Uncapture - Above 11, below 8, in a crevice that seems impossible to hide in..."
2022-04-03,1,not scanned,,,not scanned,,,0.2,,8.2,,,alive,Uncaptured
2022-04-03,15,not scanned,,,not scanned,,2022,0.29,,6.4,,f,alive,Actively Laying Eggs
2022-04-03,15,not scanned,,,none,,2022,0.29,,6.4,,f,alive,"Uncaptured, checked for UV tag"
2022-04-04,7,900043000243216,y,2022,red,n,2020_2021,0.16,,10,,m,alive,
2022-04-04,7,900043000243307,y,2022,orange,n,2019,0.16,,10,,m,alive,
2022-04-04,11,900043000243309,y,2022,none,,2022,0.18,,10,,f,alive,
2022-04-04,7,900043000243333,y,2022,none,,2022,0.16,,10,,f,alive,
2022-04-04,11,900043000243335,y,2022,red,n,2020_2021,0.18,,10,,f,alive,
2022-04-04,1,900043000243340,y,2022,red,n,2020_2021,0.17,,,,m,alive,Color debated
2022-04-04,7,900043000243342,y,2022,none,,2022,0.16,,10,,f,alive,
2022-04-04,7,900043000243346,y,2022,none,,2022,0.16,,10,,f,alive,
2022-04-04,11,900043000243353,y,2022,none,,2022,0.18,,10,,f,alive,
2022-04-04,5,900043000243368,y,2022,none,,2022,0.19,,8.7,,f,alive,
2022-04-04,11,900043000243369,y,2022,none,,2022,0.18,,10,,f,alive,
2022-04-04,15,900043000243381,y,2022,none,,2022,0.27,,8.8,,f,alive,
2022-04-04,15,900043000243394,y,2022,none,,2022,0.27,,8.8,,f,alive,
2022-04-04,7,not scanned,,,not scanned,,,0.15,,9.8,,f,alive,laying eggs
2022-04-04,15,not scanned,,,not scanned,,,0.27,,8.8,,f,alive,laying eggs
2022-04-04,15,not scanned,,,not scanned,,,0.27,,8.8,,f,alive,laying eggs
2022-04-05,7,900043000243216,y,2022,red,n,2020_2021,0.16,,11.6,,m,alive,
2022-04-05,15,900043000243308,y,2022,none,,2022,0.26,,8.6,,f,alive,
2022-04-05,7,900043000243315,y,2022,yellow,n,2017,0.16,,11.6,,f,alive,
2022-04-05,13,900043000243331,y,2022,none,,2022,0.25,,9,,f,alive,
2022-04-05,7,900043000243333,y,2022,none,,2022,0.16,,11.6,,f,alive,
2022-04-05,1,900043000243340,y,2022,red,n,2020_2021,0.23,,7,,m,alive,Color debated
2022-04-05,12,900043000243348,y,2022,yellow,n,2017,0.16,,9.7,,m,alive,
2022-04-05,11,900043000243350,y,2022,none,,2022,0.17,,9,,f,alive,
2022-04-05,7,900043000243353,y,2022,none,,2022,0.16,,11.6,,f,alive,
2022-04-05,13,900043000243367,y,2022,orange,n,2019,0.25,,9,,f,alive,
2022-04-05,15,900043000243381,y,2022,none,,2022,0.26,,8.6,,f,alive,
2022-04-05,15,900043000243394,y,2022,none,,2022,0.26,,8.6,,f,alive,
2022-04-05,7,900043000243396,y,2022,red,n,2020_2021,0.16,,11.6,,m,alive,
2022-04-05,3,not scanned,,,not scanned,,,0.18,,7.3,,f,alive,laying eggs
2022-04-05,6,not scanned,,,not scanned,,,0.06,,6.9,,,alive,Uncaptured
2022-04-05,7,none,,,orange,n,2019,0.16,,11.6,,f,alive,
2022-04-05,7,none,,,none,,,0.16,,11.6,,f,alive,
2022-04-05,11,none,,,yellow,n,2017,0.17,,9,,f,alive,
2022-04-05,13,none,,,orange,n,2019,0.25,,9,,f,alive,
2022-04-05,13,none,,,none,,,0.25,,9,,f,alive,
2022-04-05,13,none,,,none,,,0.25,,9,,f,alive,
2022-04-05,15,none,,,none,,,0.26,,8.6,,,alive,
2022-04-05,15,none,,,none,,,0.26,,8.6,,,alive,
2022-04-06,7,900043000243216,y,2022,red,n,2020_2021,0.15,,10.2,,m,alive,
2022-04-06,7,900043000243289,y,2022,pink,n,2018,0.15,,10.2,,m,alive,
2022-04-06,7,900043000243307,y,2022,orange,n,2019,0.15,,10.2,,m,alive,Forgot UV light
2022-04-06,11,900043000243367,y,2022,orange,n,2019,0.23,,10.5,,f,alive,
2022-04-06,7,900043000243373,y,2022,orange,n,2019,0.15,,10.2,,m,alive,
2022-04-06,7,none,,,not scanned,,,0.15,,10.2,,,alive,
2022-04-06,7,none,,,not scanned,,,0.15,,10.2,,,alive,
2022-04-06,7,none,,,not scanned,,,0.15,,10.2,,,alive,
2022-04-06,7,none,,,not scanned,,,0.15,,10.2,,,alive,
2022-04-06,11,none,,,not scanned,,,0.15,,9.8,,,alive,
2022-04-06,12,none,,,not scanned,,,0.15,,9.8,,,alive,
2022-04-06,12,none,,,not scanned,,,0.15,,9.8,,,alive,
2022-04-06,12,none,,,not scanned,,,0.15,,9.8,,,alive,
2022-04-06,15,none,,,not scanned,,,0.25,,9.8,,,alive,
2022-04-06,15,none,,,not scanned,,,0.25,,9.8,,,alive,
2022-04-07,6,900043000243221,y,2022,not scanned,,2022,0.14,,7.4,,m,alive,
2022-04-07,12,900043000243234,y,2022,not scanned,,,0.15,,8.5,,m,alive,
2022-04-07,12,900043000243273,y,2022,not scanned,,,0.15,,8.5,,m,alive,
2022-04-07,7,900043000243274,y,2022,red,n,2020_2021,0.14,,8.5,,m,alive,
2022-04-07,0,900043000243276,y,2022,red,n,2020_2021,0.25,,9.8,,m,alive,Checked color later
2022-04-07,2,900043000243284,y,2022,not scanned,,,0.17,,7.8,,f,alive,
2022-04-07,7,900043000243321,y,2022,not scanned,,,0.14,,8.5,,m,alive,Tail Clipped
2022-04-07,12,900043000243322,y,2022,red,n,2020_2021,0.15,,8.5,,m,alive,
2022-04-07,6,900043000243325,y,2022,not scanned,,2022,0.14,,7.4,,m,alive,
2022-04-07,13,900043000243334,y,2022,not scanned,,2022,0.23,,8.8,,m,alive,
2022-04-07,11,900043000243349,y,2022,not scanned,,2022,0.15,,8.8,,m,alive,
2022-04-07,7,900043000243359,y,2022,red,n,2020_2021,0.14,,8.5,,,alive,sex debated
2022-04-07,6,900043000243361,y,2022,not scanned,,,0.14,,7.4,,m,alive,
2022-04-07,7,900043000243374,y,2022,not scanned,,,0.14,,8.5,,m,alive,
2022-04-07,0,900043000243375,y,2022,not scanned,,,0.25,,9.8,,m,alive,Travelling from pool 6 - pool 5
2022-04-07,0,900043000243377,y,2022,not scanned,,,0.25,,9.8,,m,alive,Forgot UV light
2022-04-07,0,900043000243380,y,2022,not scanned,,,0.25,,9.8,,m,alive,Above 5
2022-04-07,7,900043000243393,y,2022,not scanned,,,0.14,,8.5,,m,alive,
2022-04-07,6,900043000243401,y,2022,not scanned,,,0.14,,7.4,,m,alive,
2022-04-08,7,900043000243206,y,2022,orange,n,2019,0.31,,6.9,,m,alive,
2022-04-08,11,900043000243209,y,2022,none,,2022,0.31,,7,,m,alive,
2022-04-08,13,900043000243210,y,2022,none,,2022,0.27,,7,,m,alive,
2022-04-08,7,900043000243212,y,2022,none,,2022,0.31,,6.9,,m,alive,
2022-04-08,13,900043000243214,y,2022,none,,2022,0.27,,7,,f,alive,
2022-04-08,6,900043000243215,y,2022,red,n,2020_2021,0.48,,6.9,,m,alive,
2022-04-08,7,900043000243216,y,2022,red,n,2020_2021,0.31,,6.9,,m,alive,
2022-04-08,7,900043000243218,y,2022,none,,2022,0.31,,6.9,,m,alive,
2022-04-08,7,900043000243220,y,2022,red,n,2020_2021,0.31,,6.9,,m,alive,
2022-04-08,0,900043000243222,y,2022,none,,2022,0.29,,7.6,,m,alive,Park loop 1/4th the distance to fabbri picnic area
2022-04-08,15,900043000243223,y,2022,none,,2022,0.71,,7.5,,m,alive,
2022-04-08,0,900043000243225,y,2022,none,,2022,0.29,,7.6,,f,alive,"In path, likely stepped on"
2022-04-08,11,900043000243227,y,2022,red,n,2020_2021,0.31,,7,,m,alive,
2022-04-08,7,900043000243228,y,2022,none,,2022,0.31,,6.9,,m,alive,
2022-04-08,7,900043000243231,y,2022,yellow,n,2017,0.31,,6.9,,f,alive,
2022-04-08,12,900043000243234,y,2022,none,,2022,0.31,,7,,m,alive,
2022-04-08,12,900043000243235,y,2022,orange,n,2019,0.31,,7,,f,alive,
2022-04-08,7,900043000243236,y,2022,none,,2022,0.31,,6.9,,m,alive,
2022-04-08,7,900043000243237,y,2022,none,,2022,0.31,,6.9,,m,alive,
2022-04-08,0,900043000243238,y,2022,none,,2022,0.29,,7.6,,f,alive,Path above pool 15
2022-04-08,7,900043000243240,y,2022,none,,2022,0.31,,6.9,,f,alive,
2022-04-08,12,900043000243241,y,2022,none,,2022,0.31,,7,,m,alive,
2022-04-08,7,900043000243243,y,2022,yellow,n,2017,0.31,,6.9,,m,alive,Tail clipped
2022-04-08,15,900043000243246,y,2022,orange,n,2019,0.71,,7.5,,m,alive,
2022-04-08,7,900043000243249,y,2022,pink,n,2018,0.31,,6.9,,m,alive,
2022-04-08,0,900043000243250,y,2022,none,,2022,0.29,,7.6,,m,alive,
2022-04-08,7,900043000243251,y,2022,red,n,2020_2021,0.31,,6.9,,m,alive,
2022-04-08,13,900043000243255,y,2022,none,,2022,0.27,,7,,m,alive,
2022-04-08,15,900043000243257,y,2022,none,,2022,0.71,,7.5,,m,alive,
2022-04-08,12,900043000243260,y,2022,pink,n,2018,0.31,,7,,m,alive,
2022-04-08,8,900043000243262,y,2022,pink,n,2018,0.26,,7.4,,m,alive,
2022-04-08,12,900043000243263,y,2022,red,n,2020_2021,0.31,,7,,f,alive,
2022-04-08,7,900043000243264,y,2022,orange,n,2019,0.31,,6.9,,m,alive,
2022-04-08,7,900043000243266,y,2022,orange,n,2019,0.31,,6.9,,m,alive,
2022-04-08,0,900043000243270,y,2022,none,,2022,0.29,,7.6,,m,alive,
2022-04-08,7,900043000243271,y,2022,none,,2022,0.31,,6.9,,f,alive,
2022-04-08,13,900043000243275,y,2022,none,,2022,0.27,,7,,m,alive,
